internal_key	display_name	description	data_type	current_value	default_value	scope	inheritance	read_api	write_api	validation	permissions	category	group	per_chat	secret	hidden	ui_visibility	widget	storage	runtime_consumer	read_fn	status
reactions.admin_user_id	Telegram ID админа	Telegram ID администратора — для особых прав и реакций.	int	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	int	view: role-matrix; edit: local_admin/global_admin	reactions	reactions_admin	true	false	false	visible	-	chat_profiles.chat_params.overrides	direct_chat_service (hot.get|get_chat_param)	hot.get|get_chat_param	OK
reactions.alan_greeting_dir	Папка приветствий Лехи	Папка с видео-приветствиями Лехи. Относительно корня медиа.	str	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	str	view: role-matrix; edit: local_admin/global_admin	reactions	reactions_alan	true	false	false	visible	-	chat_profiles.chat_params.overrides	direct_chat_service (hot.get|get_chat_param)	hot.get|get_chat_param	OK
reactions.alan_mimic_enabled	Мимикрия Лехи	Передразнивать сообщения Лехи (нужно также включить общий рубильник „Мимикрия включена”). Других „жертв” из списка этот тумблер не касается.	bool	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	bool	view: role-matrix; edit: local_admin/global_admin	reactions	reactions_permsoc	true	false	false	visible	-	chat_profiles.chat_params.overrides	direct_chat_service (hot.get|get_chat_param)	hot.get|get_chat_param	OK
reactions.alan_user_id	Telegram ID Лехи	Telegram ID Лехи — для приветствий и reply-блока.	int	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	int	view: role-matrix; edit: local_admin/global_admin	reactions	reactions_alan	true	false	false	visible	-	chat_profiles.chat_params.overrides	direct_chat_service (hot.get|get_chat_param)	hot.get|get_chat_param	OK
reactions.alan_username	Юзернейм Лехи	Юзернейм Лехи — для упоминаний и фильтров.	str	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	str	view: role-matrix; edit: local_admin/global_admin	reactions	reactions_alan	true	false	false	visible	-	chat_profiles.chat_params.overrides	direct_chat_service (hot.get|get_chat_param)	hot.get|get_chat_param	OK
reactions.allowed_summary_ids	Список ID для /summary	Кому доступен /summary, если включён «только админ».	json	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	json	view: role-matrix; edit: local_admin/global_admin	reactions	reactions_summary	true	false	false	visible	-	chat_profiles.chat_params.overrides	direct_chat_service (hot.get|get_chat_param)	hot.get|get_chat_param	OK
reactions.chat_botword_pattern	Шаблон триггеров «бот»-семьи	Шаблон-триггер прямых обращений к боту. Изменять осторожно.	str	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	str	view: role-matrix; edit: local_admin/global_admin	reactions	reactions_chat	true	false	false	visible	-	chat_profiles.chat_params.overrides	direct_chat_service (hot.get|get_chat_param)	hot.get|get_chat_param	OK
reactions.chat_mood_negative_words	CSV негативных слов	Слова, по которым бот определяет плохое настроение. Через запятую.	str	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	str	view: role-matrix; edit: local_admin/global_admin	reactions	reactions_chat	true	false	false	visible	-	chat_profiles.chat_params.overrides	direct_chat_service (hot.get|get_chat_param)	hot.get|get_chat_param	OK
reactions.chat_mood_positive_words	CSV позитивных слов	Слова, по которым бот определяет хорошее настроение. Через запятую.	str	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	str	view: role-matrix; edit: local_admin/global_admin	reactions	reactions_chat	true	false	false	visible	-	chat_profiles.chat_params.overrides	direct_chat_service (hot.get|get_chat_param)	hot.get|get_chat_param	OK
reactions.common_media_base	Базовая папка common-медиа	Корень медиа-реакций (otboy/danger/selfdev/work). Относительно корня медиа.	str	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	str	view: role-matrix; edit: local_admin/global_admin	reactions	reactions_common	true	false	false	visible	-	chat_profiles.chat_params.overrides	direct_chat_service (hot.get|get_chat_param)	hot.get|get_chat_param	OK
reactions.danger_words	CSV danger-слов	Слова-триггеры danger-медиа. Через запятую.	str	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	str	view: role-matrix; edit: local_admin/global_admin	reactions	reactions_common	true	false	false	visible	-	chat_profiles.chat_params.overrides	direct_chat_service (hot.get|get_chat_param)	hot.get|get_chat_param	OK
reactions.dead_page_dir	Папка медиа dead page	Папка с медиа для постов dead page. Относительно корня медиа.	str	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	str	view: role-matrix; edit: local_admin/global_admin	reactions	reactions_deadpage	true	false	false	visible	-	chat_profiles.chat_params.overrides	direct_chat_service (hot.get|get_chat_param)	hot.get|get_chat_param	OK
reactions.dead_page_relay_channel_id	ID relay-канала dead page	Куда бот пересылает посты dead page.	int	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	int	view: role-matrix; edit: local_admin/global_admin	reactions	reactions_deadpage	true	false	false	visible	-	chat_profiles.chat_params.overrides	direct_chat_service (hot.get|get_chat_param)	hot.get|get_chat_param	OK
reactions.dead_page_source_channel_id	ID канала-источника dead page	Числовой ID канала-источника. Меняется, если пересоздали канал.	int	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	int	view: role-matrix; edit: local_admin/global_admin	reactions	reactions_deadpage	true	false	false	visible	-	chat_profiles.chat_params.overrides	direct_chat_service (hot.get|get_chat_param)	hot.get|get_chat_param	OK
